Équipe,Mouvement,Joueur,Nationalité,Poste,Âge,Club (Prov/Dest),Lien Joueur
Us Tyrosse,Arrivées,Élie POMMIES,France,Pilier,24 ans,sans club,https://www.allrugby.com/joueurs/elie-pommies-15438.html
Us Tyrosse,Arrivées,Rafaël IMATTE,France,Pilier,24 ans,Anglet,https://www.allrugby.com/joueurs/rafael-imatte-15311.html
Us Tyrosse,Arrivées,Yann DARMON,France,Pilier,21 ans,Narbonne,https://www.allrugby.com/joueurs/yann-darmon-20667.html
Us Tyrosse,Arrivées,Maxime GONZALEZ,France,Talonneur,25 ans,Anglet,https://www.allrugby.com/joueurs/maxime-gonzalez-13825.html
Us Tyrosse,Arrivées,Vincent DOLIER,France,Talonneur,25 ans,RC La Vila (ESP),https://www.allrugby.com/joueurs/vincent-dolier-10224.html
Us Tyrosse,Arrivées,Paul CAZENAVE,France,Talonneur,24 ans,Lourdes,https://www.allrugby.com/joueurs/paul-cazenave-13824.html
Us Tyrosse,Arrivées,Nikita BEKOV,France,2ème ligne,30 ans,Suresnes,https://www.allrugby.com/joueurs/nikita-bekov-6224.html
Us Tyrosse,Arrivées,Amine MAALLA,France,2ème ligne,23 ans,Dax,https://www.allrugby.com/joueurs/amine-maalla-14380.html
Us Tyrosse,Arrivées,Léo ESTAQUE,France,3ème ligne,24 ans,Tarbes,https://www.allrugby.com/joueurs/leo-estaque-8880.html
Us Tyrosse,Arrivées,Joris PIALOT,France,Ouverture,23 ans,Narbonne,https://www.allrugby.com/joueurs/joris-pialot-11320.html
Us Tyrosse,Arrivées,Tristan JOHANN,France,Ailier,24 ans,Graulhet,https://www.allrugby.com/joueurs/tristan-johann-15245.html
Us Tyrosse,Arrivées,Hugo AUGÉ,France,2ème ligne,18 ans,Tarbes,https://www.allrugby.com/joueurs/hugo-auge-23158.html
Us Tyrosse,Arrivées,Iban SALLES,France,Ouverture,21 ans,Colomiers,https://www.allrugby.com/joueurs/iban-salles-23156.html
Us Tyrosse,Arrivées,Félix RAVANAS,France,Ouverture,20 ans,Aix,https://www.allrugby.com/joueurs/felix-ravanas-23155.html
Us Tyrosse,Arrivées,Vassili VANROYEN,France,Centre,21 ans,Aix,https://www.allrugby.com/joueurs/vassili-vanroyen-23157.html
Us Tyrosse,Départs,Faitotoa ASA,Nouvelle-Zélande,Pilier,39 ans,Retraite,https://www.allrugby.com/joueurs/asa-faitotoa-3657.html
Us Tyrosse,Départs,Julien BARBÉ,France,Pilier,34 ans,Soustons,https://www.allrugby.com/joueurs/julien-barbe-9786.html
Us Tyrosse,Départs,Thomas ACQUIER,France,Talonneur,36 ans,Retraite,https://www.allrugby.com/joueurs/thomas-acquier-1418.html
Us Tyrosse,Départs,Gauthier BRUTÉ DE RÉMUR,France,Talonneur,31 ans,Retraite,https://www.allrugby.com/joueurs/gauthier-brute-de-remur-4552.html
Us Tyrosse,Départs,Tommy STRAPPAZZON,France,2ème ligne,25 ans,Krasnodar (RUS),https://www.allrugby.com/joueurs/tommy-strappazzon-11648.html
Us Tyrosse,Départs,Matéo LUX,France,3ème ligne,25 ans,Saint-Paul-lès-Dax,https://www.allrugby.com/joueurs/mateo-lux-15230.html
Us Tyrosse,Départs,Lenny KOUROUMA,France,3ème ligne,23 ans,Orléans,https://www.allrugby.com/joueurs/lenny-kourouma-16423.html
Us Tyrosse,Départs,Clément CAZAURANG,France,Ailier,25 ans,Saint-Paul-lès-Dax,https://www.allrugby.com/joueurs/clement-cazaurang-15204.html
Us Tyrosse,Départs,Yon LACLAU,France,Arrière,26 ans,N/A,https://www.allrugby.com/joueurs/yon-laclau-15206.html
Us Tyrosse,Départs,Axel CASSAGNE,France,Pilier,21 ans,Peyrehorade,https://www.allrugby.com/joueurs/axel-cassagne-15672.html
Us Tyrosse,Départs,Hugo GOYENECH,France,Ouverture,21 ans,Narbonne,https://www.allrugby.com/joueurs/hugo-goyenech-17612.html
La Seyne,Départs,Caique Silva SEGURA,Brésil,Pilier,32 ans,Annonay,https://www.allrugby.com/joueurs/caique-silva-segura-12193.html
La Seyne,Départs,Nassim AANIKID,France,Pilier,30 ans,Mâcon,https://www.allrugby.com/joueurs/nassim-aanikid-4535.html
La Seyne,Départs,Rayan HASSANI,France,Pilier,25 ans,Tricastin,https://www.allrugby.com/joueurs/rayan-hassani-12195.html
La Seyne,Départs,Mattéo MURELLO,France,Talonneur,24 ans,Six-Fours,https://www.allrugby.com/joueurs/matteo-murello-14369.html
La Seyne,Départs,Hugo ALARCON,France,2ème ligne,35 ans,Rodez,https://www.allrugby.com/joueurs/hugo-alarcon-7836.html
La Seyne,Départs,Kenji GRAULIER,France,3ème ligne,26 ans,N/A,https://www.allrugby.com/joueurs/kenji-graulier-10872.html
La Seyne,Départs,Jérémy LO BONO,France,3ème ligne,25 ans,N/A,https://www.allrugby.com/joueurs/jeremy-lo-bono-17527.html
La Seyne,Départs,Sylvain CHAMBON,France,Centre,26 ans,N/A,https://www.allrugby.com/joueurs/sylvain-chambon-17525.html
La Seyne,Départs,Mehdi BOULAHSEN,France,Ailier,30 ans,N/A,https://www.allrugby.com/joueurs/mehdi-boulahsen-13941.html
La Seyne,Départs,Jules SALVETAT,France,Arrière,30 ans,Servian-Boujan,https://www.allrugby.com/joueurs/jules-salvetat-6218.html
La Seyne,Départs,Axel POTDEVIN,France,Arrière,23 ans,Tricastin,https://www.allrugby.com/joueurs/axel-potdevin-13959.html
La Seyne,Départs,Mathis MOUHET,France,3ème ligne,20 ans,Union Barbezieux Jonzac,https://www.allrugby.com/joueurs/mathis-mouhet-20857.html
La Seyne,Départs,Lucien RUIZ,France,Mêlée,22 ans,RC Saudrune,https://www.allrugby.com/joueurs/lucien-ruiz-20499.html
La Seyne,Prolongations,Costel BURȚILĂ,Roumanie,Pilier,34 ans,2027,https://www.allrugby.com/joueurs/costel-burtila-8743.html
La Seyne,Prolongations,Liam HENDRICKS,Afrique du sud,Pilier,32 ans,2027,https://www.allrugby.com/joueurs/liam-hendricks-10962.html
La Seyne,Prolongations,Andy GARCIA,France,Pilier,22 ans,2027,https://www.allrugby.com/joueurs/andy-garcia-17595.html
La Seyne,Prolongations,Thomas BARBERIS,France,Talonneur,38 ans,2027,https://www.allrugby.com/joueurs/thomas-barberis-10671.html
La Seyne,Prolongations,Cyril GUILPIN,France,Talonneur,29 ans,2027,https://www.allrugby.com/joueurs/cyril-guilpin-6172.html
La Seyne,Prolongations,Julien ORY,France,3ème ligne,29 ans,2027,https://www.allrugby.com/joueurs/julien-ory-7733.html
La Seyne,Prolongations,Nicolas BAQUER,France,3ème ligne,28 ans,2027,https://www.allrugby.com/joueurs/nicolas-baquer-9840.html
La Seyne,Prolongations,Mattéo CHARLEUX,France,3ème ligne,26 ans,2027,https://www.allrugby.com/joueurs/matteo-charleux-15841.html
La Seyne,Prolongations,Ugo PROSPERO,France,3ème ligne,26 ans,2027,https://www.allrugby.com/joueurs/ugo-prospero-8434.html
La Seyne,Prolongations,Victor PHILIBERT,France,3ème ligne,26 ans,2027,https://www.allrugby.com/joueurs/victor-philibert-17586.html
La Seyne,Prolongations,William BEAUDON,France,Mêlée,27 ans,2027,https://www.allrugby.com/joueurs/william-beaudon-8429.html
La Seyne,Prolongations,Thomas DUBOURDEAU,France,Centre,30 ans,2027,https://www.allrugby.com/joueurs/thomas-dubourdeau-3600.html
La Seyne,Prolongations,Alexandre ÉPOQUE,France,Centre,26 ans,2027,https://www.allrugby.com/joueurs/alexandre-epoque-17526.html
La Seyne,Prolongations,Théo MOITRIER,France,Centre,25 ans,N/A,https://www.allrugby.com/joueurs/theo-moitrier-11747.html
La Seyne,Prolongations,Thomas FABRE,France,Centre,23 ans,2027,https://www.allrugby.com/joueurs/thomas-fabre-13838.html
La Seyne,Prolongations,Enzo CIABATTI,France,Centre,22 ans,2027,https://www.allrugby.com/joueurs/enzo-ciabatti-20837.html
La Seyne,Prolongations,Romain ROYO,France,Ailier,25 ans,2027,https://www.allrugby.com/joueurs/romain-royo-17528.html
La Seyne,Prolongations,Evann MÉGRET,France,Talonneur,22 ans,2027,https://www.allrugby.com/joueurs/evann-megret-17324.html
La Seyne,Prolongations,Benjamin SARAGOSSI,France,3ème ligne,23 ans,2027,https://www.allrugby.com/joueurs/benjamin-saragossi-20500.html
La Seyne,Prolongations,Benjamin TROIA,France,3ème ligne,21 ans,2027,https://www.allrugby.com/joueurs/benjamin-troia-20847.html
La Seyne,Prolongations,Maxime ELLEINSTEIN,France,Mêlée,21 ans,N/A,https://www.allrugby.com/joueurs/maxime-elleinstein-20856.html
La Seyne,Prolongations,Dylan YBORRA,France,Centre,20 ans,2027,https://www.allrugby.com/joueurs/dylan-yborra-23331.html
La Seyne,Prolongations,Noé BARBER,France,Ailier,23 ans,2027,https://www.allrugby.com/joueurs/noe-barber-23393.html
La Seyne,Prolongations,Josua VINCENT,France,Arrière,22 ans,2027,https://www.allrugby.com/joueurs/josua-vincent-20858.html
AORC,Arrivées,Gabriel LANTÉ,France,Pilier,23 ans,Rennes,https://www.allrugby.com/joueurs/gabriel-lante-21718.html
AORC,Arrivées,Milian DUVERT,France,Talonneur,29 ans,Saint Jean-de-Luz,https://www.allrugby.com/joueurs/milian-duvert-15829.html
AORC,Arrivées,Nicolas ALACCHI,France,3ème ligne,30 ans,Peyrehorade,https://www.allrugby.com/joueurs/nicolas-alacchi-5504.html
AORC,Arrivées,Aurélien DONNADIEU,France,Mêlée,28 ans,Mauléon,https://www.allrugby.com/joueurs/aurelien-donnadieu-8686.html
AORC,Arrivées,Léo POMMIER,France,Mêlée,23 ans,Saint Jean-de-Luz,https://www.allrugby.com/joueurs/leo-pommier-15671.html
AORC,Arrivées,Jérémy BOX,France,Ouverture,27 ans,Oloron,https://www.allrugby.com/joueurs/jeremy-box-8139.html
AORC,Arrivées,Steeve BARRY,France,Ailier,35 ans,Biarritz,https://www.allrugby.com/joueurs/steeve-barry-4385.html
AORC,Arrivées,Simon VILLEMUR,France,Ailier,30 ans,Blagnac,https://www.allrugby.com/joueurs/simon-villemur-8806.html
AORC,Arrivées,Timothé LE GALL,France,Arrière,22 ans,Marcq-en-Baroeul,https://www.allrugby.com/joueurs/timothe-le-gall-14265.html
AORC,Arrivées,Temur KHUTUASHVILI,Géorgie,Pilier,21 ans,Biarritz,https://www.allrugby.com/joueurs/temur-khutuashvili-21105.html
AORC,Arrivées,Jules LARTIGAU,France,Centre,22 ans,Dax,https://www.allrugby.com/joueurs/jules-lartigau-15088.html
AORC,Départs,Lucas GONZALEZ,France,Pilier,26 ans,Tyrosse,https://www.allrugby.com/joueurs/lucas-gonzalez-13827.html
AORC,Départs,Rafaël IMATTE,France,Pilier,24 ans,Tyrosse,https://www.allrugby.com/joueurs/rafael-imatte-15311.html
AORC,Départs,Maxime GONZALEZ,France,Talonneur,25 ans,Tyrosse,https://www.allrugby.com/joueurs/maxime-gonzalez-13825.html
AORC,Départs,Yann RICHARD,France,2ème ligne,33 ans,N/A,https://www.allrugby.com/joueurs/yann-richard-4454.html
AORC,Départs,Louis-Matthieu JAZEIX,France,3ème ligne,33 ans,Boucau Tarnos,https://www.allrugby.com/joueurs/louis-matthieu-jazeix-3451.html
AORC,Départs,Timothé GRÉGOIRE,France,3ème ligne,28 ans,Soustons,https://www.allrugby.com/joueurs/timothe-gregoire-10286.html
AORC,Départs,Bastien FISCHER,France,Mêlée,32 ans,N/A,https://www.allrugby.com/joueurs/bastien-fischer-4651.html
AORC,Départs,Alexis BÉROT,France,Mêlée,23 ans,Orléans,https://www.allrugby.com/joueurs/alexis-berot-15759.html
AORC,Départs,Arthur TREDJEU-BRAGARD,France,Mêlée,20 ans,Orthez,https://www.allrugby.com/joueurs/arthur-tredjeu-bragard-21384.html
AORC,Départs,Antoine LARROUY,France,Ouverture,19 ans,Tarbes,https://www.allrugby.com/joueurs/antoine-larrouy-23169.html
AORC,Départs,Jean BALLIN,France,Centre,19 ans,Valence Romans,https://www.allrugby.com/joueurs/jean-ballin-22307.html
AORC,Départs,Tobias DESCAMPS,France,Arrière,21 ans,Lannemezan,https://www.allrugby.com/joueurs/tobias-descamps-16200.html
AORC,Prolongations,Olmo D'ALESSANDRO,Italie,3ème ligne,22 ans,2027,https://www.allrugby.com/joueurs/olmo-d-alessandro-16994.html
RCBA,Départs,Pierre PLAZER,France,Talonneur,25 ans,Saint Jean-de-Luz,https://www.allrugby.com/joueurs/pierre-plazer-13687.html
RCBA,Départs,Tristan CALMUS,France,Mêlée,22 ans,Gruissan,https://www.allrugby.com/joueurs/tristan-calmus-23391.html
RCBA,Départs,Morrison MABOPE,Afrique du sud,Centre,23 ans,Narbonne,https://www.allrugby.com/joueurs/ike-anagu-12402.html
Agde,Arrivées,Sacré-Coeur BIMENYIMANA,France,Pilier,31 ans,Palavas,https://www.allrugby.com/joueurs/sacre-coeur-bimenyimana-5322.html
Agde,Arrivées,Yoann GARRIGUES,France,Pilier,28 ans,Pézenas,https://www.allrugby.com/joueurs/yoann-garrigues-20338.html
Agde,Arrivées,Hugo CAMP,France,Talonneur,28 ans,Sarcelles,https://www.allrugby.com/joueurs/hugo-camp-6022.html
Agde,Arrivées,Bastien CAILLAT,France,Centre,24 ans,Palavas,https://www.allrugby.com/joueurs/bastien-caillat-22544.html
Agde,Arrivées,Luc BROCAS,France,Centre,24 ans,Lézignan XIII,https://www.allrugby.com/joueurs/luc-brocas-11181.html
Agde,Arrivées,Mesake KURISARU,Fidji,Ailier,25 ans,Gruissan,https://www.allrugby.com/joueurs/mesake-kurisaru-8010.html
Agde,Arrivées,Kleber MALAVAL,France,Talonneur,21 ans,Montpellier,https://www.allrugby.com/joueurs/kleber-malaval-22524.html
Agde,Arrivées,Moana VAINIPO,France,2ème ligne,20 ans,Béziers,https://www.allrugby.com/joueurs/moana-vainipo-22503.html
Agde,Arrivées,Christophe VIEIRA,France,Mêlée,21 ans,Tulle,https://www.allrugby.com/joueurs/christophe-vieira-22567.html
Agde,Arrivées,Mickaël LEFEUVRE,France,Ouverture,20 ans,Montpellier,https://www.allrugby.com/joueurs/mickael-lefeuvre-22551.html
Agde,Arrivées,Rudy VAYSSET,France,Centre,20 ans,Béziers,https://www.allrugby.com/joueurs/rudy-vaysset-22573.html
Agde,Arrivées,Keanu DESRUES,France,Ailier,23 ans,Bédarrides - Châteauneuf-du-Pape,https://www.allrugby.com/joueurs/keanu-desrues-14799.html
Agde,Arrivées,Marius ALBAGNAC,France,Arrière,21 ans,Béziers,https://www.allrugby.com/joueurs/marius-albagnac-22528.html
Agde,Départs,Enzo DELMAS,France,Talonneur,29 ans,N/A,https://www.allrugby.com/joueurs/enzo-delmas-20566.html
Agde,Départs,Kenzo GIMENO,France,Talonneur,25 ans,Leucate,https://www.allrugby.com/joueurs/kenzo-gimeno-22637.html
Agde,Départs,Matt MARTIN-YOT,France,Talonneur,24 ans,RC Les Angles,https://www.allrugby.com/joueurs/matt-martin-yot-20817.html
Agde,Départs,Nasser LETAÏF,France,2ème ligne,36 ans,N/A,https://www.allrugby.com/joueurs/nasser-letaif-12010.html
Agde,Départs,Axel COLLIN,France,2ème ligne,25 ans,Servian-Boujan,https://www.allrugby.com/joueurs/axel-collin-13678.html
Agde,Départs,Paul FARRET,France,3ème ligne,28 ans,Palavas,https://www.allrugby.com/joueurs/paul-farret-11709.html
Agde,Départs,Gauthier BLAYAC,France,Mêlée,25 ans,Sète,https://www.allrugby.com/joueurs/gauthier-blayac-22494.html
Agde,Départs,Morad TOUIZNI,France,Centre,33 ans,N/A,https://www.allrugby.com/joueurs/morad-touizni-2068.html
Agde,Départs,Rémi SAPIN,France,Centre,25 ans,Sète,https://www.allrugby.com/joueurs/remi-sapin-22492.html
Agde,Départs,Léo SINZ,France,Ailier,24 ans,N/A,https://www.allrugby.com/joueurs/leo-sinz-20796.html
Agde,Départs,Fabien LECONET,France,Centre,26 ans,N/A,https://www.allrugby.com/joueurs/fabien-leconet-20761.html
Agde,Départs,Clément DROMBRY,France,Arrière,23 ans,N/A,https://www.allrugby.com/joueurs/clement-drombry-16836.html
Agde,Prolongations,Tommy VAYSSET,France,Pilier,29 ans,2027,https://www.allrugby.com/joueurs/tommy-vaysset-8664.html
Agde,Prolongations,Alexandre BETTI,France,Pilier,28 ans,2027,https://www.allrugby.com/joueurs/alexandre-betti-5563.html
Agde,Prolongations,Thomas POUJOL,France,Pilier,27 ans,2027,https://www.allrugby.com/joueurs/thomas-poujol-22485.html
Agde,Prolongations,Symon WASTIAU,France,Pilier,24 ans,2027,https://www.allrugby.com/joueurs/symon-wastiau-20553.html
Agde,Prolongations,Baptiste MARCO,France,Pilier,23 ans,2027,https://www.allrugby.com/joueurs/baptiste-marco-22486.html
Agde,Prolongations,Hans N'KINSI,France,2ème ligne,33 ans,2027,https://www.allrugby.com/joueurs/hans-n-kinsi-2042.html
Agde,Prolongations,Josian ARIS,France,2ème ligne,28 ans,2027,https://www.allrugby.com/joueurs/josian-aris-20539.html
Agde,Prolongations,Adrien VIGNE,France,2ème ligne,27 ans,2027,https://www.allrugby.com/joueurs/adrien-vigne-5195.html
Agde,Prolongations,Baptiste GIRAULT,France,3ème ligne,28 ans,2027,https://www.allrugby.com/joueurs/baptiste-girault-8356.html
Agde,Prolongations,Jean HOGARD,France,3ème ligne,28 ans,2027,https://www.allrugby.com/joueurs/jean-hogard-22496.html
Agde,Prolongations,Thibaud ARIS,France,3ème ligne,26 ans,2027,https://www.allrugby.com/joueurs/thibaud-aris-8548.html
Agde,Prolongations,Thomas VIEU VIENNET,France,3ème ligne,24 ans,2027,https://www.allrugby.com/joueurs/thomas-vieu-viennet-20771.html
Agde,Prolongations,Baptiste JAMES-FOUCHER,France,Centre,25 ans,2027,https://www.allrugby.com/joueurs/baptiste-james-foucher-22495.html
Agde,Prolongations,Pierre BARTHEZ,France,Arrière,29 ans,2027,https://www.allrugby.com/joueurs/pierre-barthez-20610.html
Agde,Prolongations,Mathis DORS,France,2ème ligne,22 ans,2027,https://www.allrugby.com/joueurs/mathis-dors-20763.html
Agde,Prolongations,Dorian COUFFIGNAL,France,3ème ligne,22 ans,2027,https://www.allrugby.com/joueurs/dorian-couffignal-20986.html
Agde,Prolongations,Pierre DAVID,France,3ème ligne,21 ans,2027,https://www.allrugby.com/joueurs/pierre-david-22493.html
Agde,Prolongations,Gauthier LABORDE,France,Mêlée,23 ans,2027,https://www.allrugby.com/joueurs/gauthier-laborde-11677.html
Agde,Prolongations,Adrien VIEU VIENNET,France,Mêlée,22 ans,2027,https://www.allrugby.com/joueurs/adrien-vieu-viennet-20770.html
Agde,Prolongations,Paul MONTELS,France,Centre,21 ans,2027,https://www.allrugby.com/joueurs/paul-montels-22487.html
Agde,Prolongations,Léo BARREAU,France,Arrière,20 ans,2027,https://www.allrugby.com/joueurs/leo-barreau-22497.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Samuel GRINON-GOUY,France,Pilier,31 ans,RC Les Angles,https://www.allrugby.com/joueurs/samuel-grinon-gouy-22902.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Taniela RAMASIBANA,Fidji,2ème ligne,25 ans,Vicenza (ITA),https://www.allrugby.com/joueurs/taniela-ramasibana-7993.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Adrien ANTONELLI,France,3ème ligne,27 ans,Saint Saturnin,https://www.allrugby.com/joueurs/adrien-antonelli-23411.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Ludovic GRADASSI,France,3ème ligne,27 ans,RC Les Angles,https://www.allrugby.com/joueurs/ludovic-gradassi-10335.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Baptiste GEORGESCO,France,3ème ligne,24 ans,Châteaurenard,https://www.allrugby.com/joueurs/baptiste-georgesco-10073.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Ronan GIRARD,France,3ème ligne,24 ans,Tricastin,https://www.allrugby.com/joueurs/ronan-girard-17704.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Gauthier RAOULX,France,Mêlée,25 ans,Tricastin,https://www.allrugby.com/joueurs/gauthier-raoulx-11592.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Manel MONTOYA-DUBOR,France,Ouverture,23 ans,RC Les Angles,https://www.allrugby.com/joueurs/manel-montoya-14126.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Esteban GONZALEZ ACEVEDO,France,Centre,34 ans,Châteaurenard,https://www.allrugby.com/joueurs/esteban-gonzalez-acevedo-10269.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Farès BOULKENAFET,France,Centre,24 ans,RC Les Angles,https://www.allrugby.com/joueurs/fares-boulkenafet-11596.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Gabriel AUSTRUY,France,Centre,24 ans,Nîmes,https://www.allrugby.com/joueurs/gabriel-austruy-10013.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Valentin SAINT-MAURICE,France,Ailier,27 ans,Saint Saturnin,https://www.allrugby.com/joueurs/valentin-saint-maurice-22833.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Ario TOMBARELLO,France,Pilier,23 ans,RC Les Angles,https://www.allrugby.com/joueurs/ario-tombarello-22854.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Christoph BRYS,Belgique,3ème ligne,22 ans,Tricastin,https://www.allrugby.com/joueurs/christoph-brys-12432.html
Bédarrides - Châteauneuf-du-Pape,Arrivées,Waisea BAINIBURE,Fidji,Centre,20 ans,Soyaux-Angoulême,https://www.allrugby.com/joueurs/waisea-bainibure-21518.html
Bédarrides - Châteauneuf-du-Pape,Départs,Sofiane MAKHLOUF,France,Pilier,30 ans,N/A,https://www.allrugby.com/joueurs/sofiane-makhlouf-15850.html
Bédarrides - Châteauneuf-du-Pape,Départs,Dorian VALENTIN,France,Pilier,25 ans,N/A,https://www.allrugby.com/joueurs/dorian-valentin-12188.html
Bédarrides - Châteauneuf-du-Pape,Départs,Maël LEMATTE,France,Talonneur,24 ans,N/A,https://www.allrugby.com/joueurs/mael-lematte-14374.html
Bédarrides - Châteauneuf-du-Pape,Départs,Napolioni BAKEWA,Fidji,2ème ligne,32 ans,Annonay,https://www.allrugby.com/joueurs/napolioni-bakewa-21348.html
Bédarrides - Châteauneuf-du-Pape,Départs,Pierre-Antoine DOMENECH,France,3ème ligne,28 ans,Marcq-en-Baroeul,https://www.allrugby.com/joueurs/pierre-antoine-domenech-14113.html
Bédarrides - Châteauneuf-du-Pape,Départs,Luyolo DAPULA,Afrique du sud,3ème ligne,27 ans,Beaune,https://www.allrugby.com/joueurs/luyolo-dapula-9326.html
