Ligue,Équipe,Joueur,Nationalité,Poste,Taille,Poids,Âge,JIFF,Contrat,Lien Joueur,Saison,Matchs Joués,Titularisations,Essais,Points,Minutes
Prem. Rugby Cup,Saracens,Lucio CINTI LUNA,Argentine,Ailier,1.85 m,94 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/lucio-luna-11009.html,25/26,12,83%,4.0,20.0,1232.0
Prem. Rugby Cup,Saracens,Max MALINS,Angleterre,Ailier,1.78 m,93 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/max-malins-5627.html,25/26,22,59%,10.0,50.0,1646.0
Prem. Rugby Cup,Saracens,Noah CALUORI,Angleterre,Ailier,1.96 m,97 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/noah-caluori-20881.html,25/26,35,94%,26.0,130.0,932.0
Prem. Rugby Cup,Saracens,Rotimi SEGUN,Angleterre,Ailier,1.77 m,89 kg,30 ans,N/A,N/A,https://www.allrugby.com/joueurs/rotimi-segun-6208.html,25/26,23,100%,13.0,65.0,796.0
Prem. Rugby Cup,Saracens,Seva KAVA,Fidji,Ailier,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/seva-kava-21736.html,25/26,15,33%,2.0,10.0,679.0
Prem. Rugby Cup,Saracens,Ben MORROW,Angleterre,Arrière,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/ben-morrow-22139.html,25/26,1,0%,0.0,0.0,8.0
Prem. Rugby Cup,Saracens,Tobias ELLIOTT,Angleterre,Arrière,1.85 m,89 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/tobias-elliott-14595.html,25/26,10,100%,5.0,25.0,655.0
Champ Rugby,Ampthill,Alex O'DRISCOLL,Ecosse,Pilier,1.88 m,107 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/alex-o-driscoll-17064.html,25/26,12,25%,0.0,0.0,446.0
Champ Rugby,Ampthill,Callum NORRIE,Ecosse,Pilier,1.95 m,122 kg,21 ans,2026.0,N/A,https://www.allrugby.com/joueurs/callum-norrie-13129.html,25/26,16,38%,0.0,0.0,1048.0
Champ Rugby,Ampthill,Dom HARDMAN,Angleterre,Pilier,1.93 m,120 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/dom-hardman-10902.html,24/25,8,38%,0.0,3.0,185.0
Champ Rugby,Ampthill,Harrison COURTNEY,Nouvelle-Zélande,Pilier,1.85 m,120 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/harrison-courtney-12590.html,25/26,18,139%,5.0,25.0,2153.0
Champ Rugby,Ampthill,Harvey BEATON,Angleterre,Pilier,1.88 m,117 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/harvey-beaton-9213.html,25/26,4,175%,0.0,0.0,520.0
Champ Rugby,Ampthill,James JOHNSTON,Samoa,Pilier,1.86 m,140 kg,39 ans,2026.0,N/A,https://www.allrugby.com/joueurs/james-johnston-2256.html,25/26,9,22%,0.0,0.0,476.0
Champ Rugby,Ampthill,Jevaughn WARREN,Angleterre,Pilier,1.87 m,127 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jevaughn-warren-13523.html,25/26,20,80%,0.0,0.0,1046.0
Champ Rugby,Ampthill,Richard BARRINGTON,Angleterre,Pilier,1.81 m,126 kg,36 ans,2027.0,N/A,https://www.allrugby.com/joueurs/richard-barrington-2255.html,25/26,13,8%,0.0,0.0,256.0
Champ Rugby,Ampthill,Harrison DAKIN,Angleterre,Talonneur,1.78 m,96 kg,24 ans,2027.0,N/A,https://www.allrugby.com/joueurs/harrison-dakin-21645.html,25/26,18,17%,2.0,10.0,752.0
Champ Rugby,Ampthill,James ISAACS,Angleterre,Talonneur,1.90 m,105 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/james-isaacs-14615.html,25/26,21,14%,3.0,15.0,206.0
Champ Rugby,Ampthill,Samson ADEJIMI,Angleterre,Talonneur,1.75 m,111 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/samson-adejimi-12550.html,25/26,5,40%,1.0,5.0,188.0
Champ Rugby,Ampthill,Seb SMITH,Angleterre,Talonneur,1.95 m,109 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/seb-smith-14418.html,25/26,12,217%,5.0,25.0,1668.0
Champ Rugby,Ampthill,Aaron GEAR,Angleterre,2ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/aaron-gear-21756.html,25/26,2,0%,0.0,0.0,23.0
Champ Rugby,Ampthill,Aidan KING,Australie,2ème ligne,1.99 m,115 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/aidan-king-18747.html,25/26,3,33%,0.0,0.0,150.0
Champ Rugby,Ampthill,Jake PARKINSON,Angleterre,2ème ligne,1.95 m,119 kg,22 ans,2026.0,N/A,https://www.allrugby.com/joueurs/jake-parkinson-14862.html,25/26,26,15%,0.0,0.0,714.0
Champ Rugby,Ampthill,Justin MATAELE,Nouvelle-Zélande,2ème ligne,2.04 m,114 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/justin-mataele-18799.html,25/26,28,64%,2.0,10.0,1404.0
Champ Rugby,Ampthill,Kennedy SYLVESTER,Angleterre,2ème ligne,2.01 m,122 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/kennedy-sylvester-18500.html,25/26,17,18%,1.0,5.0,939.0
Champ Rugby,Ampthill,Olamide SODEKE,Angleterre,2ème ligne,2.02 m,123 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/olamide-sodeke-17088.html,25/26,10,70%,0.0,0.0,928.0
Champ Rugby,Ampthill,Tayo ADEGBEMILE,Angleterre,2ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/tayo-adegbemile-18502.html,25/26,11,36%,3.0,15.0,408.0
Champ Rugby,Ampthill,Totoa AUVA'A,Samoa,2ème ligne,1.94 m,130 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/totoa-auva-a-21577.html,25/26,9,178%,7.0,35.0,1497.0
Champ Rugby,Ampthill,Barney MERRETT,Angleterre,3ème ligne,1.85 m,110 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/barnaby-merrett-18499.html,25/26,6,83%,3.0,15.0,417.0
Champ Rugby,Ampthill,Charles RYLANDS,Angleterre,3ème ligne,1.80 m,113 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/charles-rylands-16766.html,25/26,25,108%,0.0,0.0,1414.0
Champ Rugby,Ampthill,Charlie WEST,Angleterre,3ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/charlie-west-18501.html,25/26,13,38%,6.0,30.0,1009.0
Champ Rugby,Ampthill,Lekima RAVUVU,Fidji,3ème ligne,1.86 m,113 kg,28 ans,2026.0,N/A,https://www.allrugby.com/joueurs/lekima-ravuvu-13491.html,25/26,6,50%,0.0,0.0,309.0
Champ Rugby,Ampthill,Matthew PARRY,Angleterre,3ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/matthew-parry-22329.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Champ Rugby,Ampthill,Nathan MICHELOW,Angleterre,3ème ligne,1.92 m,111 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/nathan-michelow-14596.html,25/26,22,27%,3.0,15.0,717.0
Champ Rugby,Ampthill,Ollie MULLARKEY,Angleterre,3ème ligne,1.94 m,104 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/ollie-mullarkey-21542.html,25/26,37,73%,3.0,15.0,1424.0
Champ Rugby,Ampthill,Reggie HAMMICK,Angleterre,3ème ligne,1.86 m,-,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/reggie-hammick-18503.html,25/26,9,11%,0.0,0.0,255.0
Champ Rugby,Ampthill,Valentino MAPAPALANGI,Tonga,3ème ligne,1.94 m,118 kg,33 ans,2028.0,N/A,https://www.allrugby.com/joueurs/valentino-mapapalangi-5109.html,25/26,33,52%,6.0,32.0,712.0
Champ Rugby,Ampthill,Alex DAVIES,Angleterre,Mêlée,1.83 m,83 kg,22 ans,2027.0,N/A,https://www.allrugby.com/joueurs/alex-davies-21618.html,25/26,6,0%,0.0,0.0,19.0
Champ Rugby,Ampthill,Efan JONES,Pays-de-Galles,Mêlée,1.74 m,82 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/efan-jones-15632.html,25/26,15,227%,11.0,55.0,2373.0
Champ Rugby,Ampthill,Rory MORGAN,Irlande,Mêlée,1.78 m,81 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/rory-morgan-11034.html,25/26,31,3%,0.0,6.0,653.0
Champ Rugby,Ampthill,Finn KEYLOCK,Angleterre,Ouverture,1.71 m,86 kg,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/finn-keylock-21826.html,25/26,25,76%,6.0,142.0,1533.0
Champ Rugby,Ampthill,Josh BARTON,Angleterre,Ouverture,1.73 m,78 kg,25 ans,2027.0,N/A,https://www.allrugby.com/joueurs/josh-barton-16566.html,25/26,20,65%,5.0,51.0,683.0
Champ Rugby,Ampthill,Louie JOHNSON,Angleterre,Ouverture,1.81 m,99 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/louie-johnson-12621.html,25/26,4,275%,0.0,56.0,433.0
Champ Rugby,Ampthill,Louis GRIMOLDBY,Angleterre,Ouverture,1.85 m,81 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/louis-grimoldby-2654.html,25/26,19,74%,2.0,63.0,1289.0
Champ Rugby,Ampthill,Luke DAVIDSON,Afrique du sud,Ouverture,1.93 m,76 kg,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/luke-davidson-20095.html,25/26,21,76%,5.0,78.0,1134.0
Champ Rugby,Ampthill,Angus HALL,Angleterre,Centre,1.92 m,94 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/angus-hall-17780.html,25/26,14,50%,4.0,23.0,1277.0
Champ Rugby,Ampthill,Brandon JACKSON,Angleterre,Centre,1.90 m,96 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/brandon-jackson-12538.html,25/26,20,55%,11.0,55.0,1121.0
Champ Rugby,Ampthill,Fraser STRACHAN,Ecosse,Centre,1.85 m,99 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/fraser-strachan-7146.html,25/26,28,86%,2.0,10.0,2461.0
Champ Rugby,Ampthill,Matt SALISBURY,Angleterre,Centre,1.83 m,88 kg,22 ans,2026.0,N/A,https://www.allrugby.com/joueurs/matt-salisbury-21583.html,25/26,8,25%,0.0,0.0,235.0
Champ Rugby,Ampthill,Olly HARTLEY,Angleterre,Centre,1.98 m,105 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/oliver-hartley-12533.html,25/26,16,75%,5.0,25.0,1316.0
Champ Rugby,Ampthill,Oscar WILSON,Angleterre,Centre,1.81 m,84 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/oscar-wilson-14617.html,25/26,37,81%,13.0,65.0,1162.0
Champ Rugby,Ampthill,Sam SPINK,Angleterre,Centre,1.86 m,106 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/sam-spink-6528.html,25/26,6,33%,3.0,15.0,149.0
Champ Rugby,Ampthill,Sione VA'ENUKU,Tonga,Centre,1.89 m,107 kg,27 ans,2026.0,N/A,https://www.allrugby.com/joueurs/sione-va-enuku-18779.html,25/26,26,104%,9.0,45.0,1989.0
Champ Rugby,Ampthill,Jack BRACKEN,Angleterre,Ailier,1.80 m,93 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/jack-bracken-17777.html,25/26,11,55%,14.0,70.0,895.0
Champ Rugby,Ampthill,Mason CULLEN,Ecosse,Ailier,1.78 m,91 kg,23 ans,2026.0,N/A,https://www.allrugby.com/joueurs/mason-cullen-18750.html,25/26,8,50%,1.0,5.0,195.0
Champ Rugby,Ampthill,Noah CALUORI,Angleterre,Ailier,1.92 m,101 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/noah-caluori-20881.html,25/26,35,94%,26.0,130.0,932.0
Champ Rugby,Ampthill,Rhys THOMAS,Pays-de-Galles,Ailier,-,-,-,2026.0,N/A,https://www.allrugby.com/joueurs/rhys-thomas-22330.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Champ Rugby,Ampthill,Sam KILDUNNE,Angleterre,Ailier,1.83 m,84 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/sam-kildunne-21735.html,25/26,13,115%,5.0,28.0,1550.0
Champ Rugby,Ampthill,Seva KAVA,Fidji,Ailier,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/seva-kava-21736.html,25/26,15,33%,2.0,10.0,679.0
Champ Rugby,Ampthill,Albie MATTHEWS,Angleterre,Arrière,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/albie-matthews-21755.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Champ Rugby,Ampthill,Joe HESLOP,Angleterre,Arrière,1.90 m,87 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/joe-heslop-21754.html,25/26,15,33%,5.0,27.0,703.0
Champ Rugby,Ampthill,Tobias ELLIOTT,Angleterre,Arrière,1.89 m,89 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/tobias-elliott-14595.html,25/26,10,100%,5.0,25.0,655.0
Champ Rugby,Cambridge,Ben SHAMLEY,Angleterre,Pilier,-,-,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/ben-shamley-22352.html,25/26,2,0%,0.0,0.0,20.0
Champ Rugby,Cambridge,Billy WALKER,Angleterre,Pilier,1.84 m,119 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/billy-walker-6452.html,25/26,31,39%,2.0,10.0,934.0
Champ Rugby,Cambridge,Harry BELLAMY,Angleterre,Pilier,1.88 m,109 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/harry--bellamy--21777.html,25/26,1,0%,0.0,0.0,8.0
Champ Rugby,Cambridge,Jack BOAL,Irlande,Pilier,1.90 m,125 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/jack-boal-18479.html,25/26,9,22%,0.0,0.0,272.0
Champ Rugby,Cambridge,Jake BARRY,Angleterre,Pilier,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/jake-barry-21856.html,25/26,5,0%,1.0,5.0,11.0
Champ Rugby,Cambridge,Jake BRIDGES,Angleterre,Pilier,1.88 m,113 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/jake-bridges-16543.html,24/25,18,50%,0.0,0.0,542.0
Champ Rugby,Cambridge,Jake ELLWOOD,Angleterre,Pilier,1.93 m,122 kg,29 ans,2026.0,N/A,https://www.allrugby.com/joueurs/jake-ellwood-16674.html,25/26,33,42%,0.0,0.0,1921.0
Champ Rugby,Cambridge,Ollie SCOLA,Angleterre,Pilier,1.82 m,125 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/ollie-scola-18382.html,25/26,25,60%,3.0,15.0,533.0
Champ Rugby,Cambridge,Paul MASOE,Samoa,Pilier,1.92 m,135 kg,21 ans,2027.0,N/A,https://www.allrugby.com/joueurs/paul-masoe-21569.html,25/26,18,11%,0.0,0.0,332.0
Champ Rugby,Cambridge,Sam BUCKLEY,Angleterre,Pilier,1.84 m,118 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/sam-buckley-17216.html,25/26,4,25%,0.0,0.0,108.0
Champ Rugby,Cambridge,Zac NEARCHOU,Angleterre,Pilier,1.79 m,126 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/zac-nearchou-11048.html,25/26,4,25%,3.0,15.0,232.0
Champ Rugby,Cambridge,François ROSSOUW,Angleterre,Talonneur,1.79 m,116 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/francois-rossouw-22372.html,25/26,4,0%,0.0,0.0,92.0
Champ Rugby,Cambridge,Jack DOOREY-PALMER,Angleterre,Talonneur,1.75 m,106 kg,21 ans,2026.0,N/A,https://www.allrugby.com/joueurs/jack-doorey-palmer-14594.html,25/26,22,114%,5.0,25.0,1515.0
Champ Rugby,Cambridge,Joe PLUNKETT,Angleterre,Talonneur,-,-,23 ans,2026.0,N/A,https://www.allrugby.com/joueurs/joe-plunkett-21251.html,25/26,5,0%,0.0,0.0,54.0
Champ Rugby,Cambridge,John STEWART,Angleterre,Talonneur,1.76 m,111 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/john-stewart-11903.html,25/26,7,43%,2.0,10.0,171.0
Champ Rugby,Cambridge,Arthur THOMAS,Pays-de-Galles,2ème ligne,-,-,24 ans,2026.0,N/A,https://www.allrugby.com/joueurs/arthur-thomas-14746.html,25/26,14,50%,0.0,3.0,580.0
Champ Rugby,Cambridge,Charlie FRIEND,Angleterre,2ème ligne,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/charlie-friend-20279.html,25/26,7,57%,0.0,0.0,330.0
Champ Rugby,Cambridge,Gareth BAXTER,Angleterre,2ème ligne,-,-,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/gareth-baxter-16670.html,25/26,23,96%,0.0,0.0,1531.0
Champ Rugby,Cambridge,Jack LAWRENCE,Angleterre,2ème ligne,-,-,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/jack-lawrence-21253.html,25/26,21,29%,0.0,0.0,321.0
Champ Rugby,Cambridge,Jake MCCAY,Irlande,2ème ligne,1.94 m,114 kg,-,2027.0,N/A,https://www.allrugby.com/joueurs/jake-mccay-21472.html,25/26,30,30%,0.0,0.0,971.0
Champ Rugby,Cambridge,Rhys FULFORD,Afrique du sud,2ème ligne,2.03 m,116 kg,-,2026.0,N/A,https://www.allrugby.com/joueurs/rhys-fulford-20979.html,25/26,23,135%,3.0,15.0,1875.0
Champ Rugby,Cambridge,Ardal YALLOP,Angleterre,3ème ligne,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/ardal-yallop-21471.html,25/26,4,0%,0.0,0.0,48.0
Champ Rugby,Cambridge,Ben ADAMS,Australie,3ème ligne,1.88 m,111 kg,36 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ben-adams-16672.html,25/26,24,46%,0.0,0.0,1349.0
Champ Rugby,Cambridge,Chris MILLS,Angleterre,3ème ligne,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/chris-mills-19958.html,25/26,9,44%,2.0,10.0,298.0
Champ Rugby,Cambridge,Dan ECKERSLEY,Angleterre,3ème ligne,1.76 m,86 kg,24 ans,2027.0,N/A,https://www.allrugby.com/joueurs/dan-eckersley-12528.html,25/26,31,58%,8.0,42.0,1170.0
Champ Rugby,Cambridge,Monty LOGGENBERG,Angleterre,3ème ligne,1.87 m,106 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/monty-loggenberg-21653.html,25/26,5,20%,0.0,0.0,277.0
Champ Rugby,Cambridge,Sam ASOTASI,Samoa,3ème ligne,1.90 m,113 kg,-,2026.0,N/A,https://www.allrugby.com/joueurs/sam-asotasi-16503.html,25/26,1,0%,0.0,0.0,10.0
Champ Rugby,Cambridge,Sam JOHNSON,Nouvelle-Zélande,3ème ligne,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/sam-johnson-21268.html,25/26,3,33%,0.0,0.0,137.0
Champ Rugby,Cambridge,Charlie BEMAND,Angleterre,Mêlée,1.71 m,79 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/charlie-bemand-18774.html,25/26,17,18%,0.0,0.0,612.0
Champ Rugby,Cambridge,Jimmy THOMPSON,Angleterre,Mêlée,1.69 m,76 kg,20 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jimmy-thompson-18837.html,25/26,19,16%,0.0,12.0,522.0
Champ Rugby,Cambridge,Ollie ALLAN,Angleterre,Mêlée,1.82 m,86 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/ollie-allan-14403.html,25/26,28,36%,3.0,15.0,766.0
Champ Rugby,Cambridge,Pete WHITE,Angleterre,Mêlée,1.71 m,74 kg,33 ans,N/A,N/A,https://www.allrugby.com/joueurs/pete-white-13546.html,25/26,1,100%,0.0,0.0,61.0
Champ Rugby,Cambridge,Ruaridh DAWSON,Angleterre,Mêlée,1.87 m,81 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ruaridh-dawson-4136.html,25/26,20,65%,2.0,27.0,1330.0
Champ Rugby,Cambridge,Jack VERNUM,Angleterre,Ouverture,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/jack-vernum-21621.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Champ Rugby,Cambridge,Jamie ANNAND,Ecosse,Ouverture,1.94 m,97 kg,21 ans,2026.0,N/A,https://www.allrugby.com/joueurs/jamie-annand-16544.html,25/26,13,92%,3.0,41.0,935.0
Champ Rugby,Cambridge,Otumaka MAUSIA,Tonga,Ouverture,1.87 m,104 kg,30 ans,2027.0,N/A,https://www.allrugby.com/joueurs/otumaka-mausia-8819.html,25/26,13,100%,2.0,30.0,1621.0
Champ Rugby,Cambridge,Tom THRELFALL,Angleterre,Ouverture,1.86 m,90 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/tom-threlfall-18163.html,25/26,13,69%,1.0,5.0,410.0
Champ Rugby,Cambridge,Billy PASCO,Angleterre,Centre,-,-,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/billy-pasco-18381.html,25/26,11,64%,3.0,15.0,496.0
Champ Rugby,Cambridge,Henry LUMLEY,Angleterre,Centre,-,-,17 ans,N/A,N/A,https://www.allrugby.com/joueurs/henry-lumley-20675.html,25/26,10,70%,0.0,0.0,618.0
Champ Rugby,Cambridge,Jasper SORRELL,Angleterre,Centre,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/jasper-sorrell-21470.html,25/26,15,147%,1.0,5.0,659.0
Champ Rugby,Cambridge,Levi REWETI,Nouvelle-Zélande,Centre,-,-,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/levi-reweti-21067.html,25/26,18,150%,2.0,10.0,1163.0
Champ Rugby,Cambridge,Taitusi QANIUCI,Fidji,Centre,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/taitusi-qaniuci-21866.html,25/26,13,69%,2.0,10.0,880.0
Champ Rugby,Cambridge,Eli CAVEN,Angleterre,Ailier,1.77 m,75 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/eli-caven-14958.html,25/26,21,52%,3.0,31.0,889.0
Champ Rugby,Cambridge,Epi ROKODRAVA,Fidji,Ailier,1.89 m,115 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/eparama-rokodrava-14610.html,25/26,10,90%,0.0,0.0,1268.0
Champ Rugby,Cambridge,Ethan THORNE,Angleterre,Ailier,1.77 m,76 kg,20 ans,2027.0,N/A,https://www.allrugby.com/joueurs/ethan-thorne-14157.html,25/26,10,100%,3.0,15.0,632.0
Champ Rugby,Cambridge,Joe GREEN,Angleterre,Ailier,1.80 m,84 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/joe-green-16664.html,25/26,10,80%,1.0,5.0,560.0
Champ Rugby,Cambridge,Kesena IZU,Angleterre,Ailier,1.90 m,95 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/kesena-izu-22143.html,25/26,4,50%,1.0,5.0,319.0
Champ Rugby,Cambridge,Vereimi QOROWALE,Fidji,Ailier,1.88 m,100 kg,31 ans,2026.0,N/A,https://www.allrugby.com/joueurs/vereimi-qorowale-14176.html,25/26,11,36%,4.0,20.0,575.0
Champ Rugby,Cambridge,Will GLISTER,Angleterre,Ailier,1.94 m,89 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/will-glister-16392.html,25/26,2,100%,0.0,0.0,293.0
Champ Rugby,Cambridge,Ben CURRIE,Afrique du sud,Arrière,-,-,-,2027.0,N/A,https://www.allrugby.com/joueurs/ben-currie-21272.html,25/26,10,180%,5.0,25.0,1610.0
Champ Rugby,Cambridge,Charlie ROBSON,Angleterre,Arrière,1.86 m,91 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/charlie-robson-18760.html,25/26,2,50%,0.0,0.0,193.0
Champ Rugby,Cambridge,George PEARSON,Angleterre,Arrière,1.96 m,93 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/george-pearson-18165.html,25/26,26,42%,8.0,40.0,1372.0
Champ Rugby,Cambridge,James PATER,Angleterre,Arrière,1.87 m,90 kg,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/james-pater-20674.html,25/26,10,180%,9.0,71.0,1085.0
Champ Rugby,Caldy,Joe SPROSTON,Pays-de-Galles,Pilier,1.96 m,142 kg,36 ans,N/A,N/A,https://www.allrugby.com/joueurs/joe-sproston-9329.html,25/26,37,49%,0.0,0.0,1331.0
Champ Rugby,Caldy,Matthew RABBETTE,Angleterre,Pilier,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/matthew-rabbette-18873.html,25/26,6,0%,0.0,0.0,69.0
Champ Rugby,Caldy,Monty WEATHERBY,Angleterre,Pilier,1.84 m,125 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/monty-weatherby-16569.html,25/26,24,58%,0.0,0.0,1994.0
Champ Rugby,Caldy,Nathan RUSHTON,Angleterre,Pilier,1.85 m,128 kg,32 ans,N/A,N/A,https://www.allrugby.com/joueurs/nathan-rushton-16642.html,25/26,28,50%,0.0,0.0,1531.0
Champ Rugby,Caldy,Oliver SPENCER,Angleterre,Pilier,1.90 m,119 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/oliver-spencer-21654.html,25/26,10,0%,0.0,0.0,72.0
Champ Rugby,Caldy,Ralph MCEACHRAN,Angleterre,Pilier,1.87 m,117 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/ralph-mceachran-15878.html,25/26,18,17%,0.0,0.0,397.0
Champ Rugby,Caldy,Ryan HIGGINSON,Angleterre,Pilier,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/ryan-higginson-16648.html,25/26,18,39%,4.0,20.0,416.0
Champ Rugby,Caldy,Alfie LONGSTAFF,Angleterre,Talonneur,1.83 m,102 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/alfie-longstaff-18525.html,25/26,6,50%,3.0,15.0,243.0
Champ Rugby,Caldy,Matt GALLAGHER,Angleterre,Talonneur,1.83 m,107 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/matt-gallagher-16647.html,25/26,16,119%,17.0,85.0,1424.0
Champ Rugby,Caldy,Ollie HEARN,Australie,Talonneur,1.76 m,105 kg,-,N/A,N/A,https://www.allrugby.com/joueurs/ollie-hearn-16641.html,25/26,22,50%,17.0,85.0,1021.0
Champ Rugby,Caldy,Adam MCNAMEE,Irlande,2ème ligne,1.93 m,106 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/adam-mcnamee-13120.html,23/24,7,86%,0.0,0.0,174.0
Champ Rugby,Caldy,Dylan HODKINSON,Angleterre,2ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/dylan-hodkinson-21655.html,25/26,8,100%,0.0,0.0,297.0
Champ Rugby,Caldy,Harry LIGHTFOOT,Angleterre,2ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/harry-lightfoot-22381.html,25/26,1,0%,0.0,0.0,40.0
Champ Rugby,Caldy,Jack WILSON,Angleterre,2ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/jack-wilson-20634.html,25/26,3,0%,0.0,0.0,43.0
